username,rank,track_name,artist
RabaneteRadia,3,Don't,Elvis Presley
RabaneteRadia,4,Fame and Fortune,Elvis Presley
RabaneteRadia,5,Fame and Fortune - Remastered,Elvis Presley
RabaneteRadia,6,Aja,Steely Dan
RabaneteRadia,7,Look Out (Here Comes Tomorrow) - Original Stereo Version; 2006 Remaster,The Monkees
RabaneteRadia,8,Is There Something I Should Know?,Duran Duran
RabaneteRadia,9,The Reflex,Duran Duran
RabaneteRadia,10,(Let Me Be Your) Teddy Bear,Elvis Presley
saythissooner,1,Accidents,Alexisonfire
saythissooner,2,Control,Alexisonfire
saythissooner,3,It Was Fear Of Myself That Made Me Odd,Alexisonfire
saythissooner,4,Side Walk When She Walks,Alexisonfire
saythissooner,5,"Hey, It's Your Funeral Mama",Alexisonfire
saythissooner,6,No Transitory,Alexisonfire
saythissooner,7,Sharks And Danger,Alexisonfire
saythissooner,8,Get Fighted,Alexisonfire
saythissooner,9,That Girl Possessed,Alexisonfire
saythissooner,10,White Devil,Alexisonfire
FeudalFM,1,Die For Me,A Day to Remember
FeudalFM,2,A Estrada,Cidade Negra
FeudalFM,3,Miracle,A Day to Remember
FeudalFM,4,Everything Ends,Architects
FeudalFM,5,Make It Make Sense,A Day to Remember
FeudalFM,6,Blackhole,Architects
FeudalFM,7,Brain Dead,Architects
FeudalFM,8,Broken Mirror,Architects
FeudalFM,9,Curse,Architects
FeudalFM,10,Judgement Day,Architects
fqrtsmella,1,Guns and Ships,Leslie Odom Jr.
fqrtsmella,2,Alexander Hamilton,Leslie Odom Jr.
fqrtsmella,3,Wait For It,Leslie Odom Jr.
fqrtsmella,4,My Shot,Lin-Manuel Miranda
fqrtsmella,5,Satisfied,Renée Elise Goldsberry
fqrtsmella,6,Blow Us All Away,Ariana DeBose
fqrtsmella,7,Cabinet Battle #1,Christopher Jackson
fqrtsmella,8,One Last Time,Christopher Jackson
fqrtsmella,9,The Room Where It Happens,Leslie Odom Jr.
fqrtsmella,10,"Aaron Burr, Sir",Lin-Manuel Miranda
spaceysofi,1,Every Rule,Charli XCX
spaceysofi,2,Lightning,Charli XCX
spaceysofi,3,Yuck,Charli XCX
spaceysofi,4,WAIT!,Kelsea Ballerini
spaceysofi,5,Forget You Not,Little Mix
spaceysofi,6,Notice,Little Mix
spaceysofi,7,The Cure,Little Mix
spaceysofi,8,Fix You Too (feat. Kameron Marlowe),Megan Moroney
spaceysofi,9,Bed Chem,Sabrina Carpenter
spaceysofi,10,"Money, Money, Money",ABBA
frommyknees,1,Espresso,Sabrina Carpenter
frommyknees,2,Declare Independence,Björk
frommyknees,3,DO YOU LOVE ME,2NE1
frommyknees,4,Duck and Run,3 Doors Down
frommyknees,5,Don't Trust Me,3OH!3
frommyknees,6,Diet Pepsi,Addison Rae
frommyknees,7,Easy on Me,Adele
frommyknees,8,Devolva-Me (Ao Vivo),Adriana Calcanhotto
frommyknees,9,Dona De Castelo,Adriana Calcanhotto
frommyknees,10,Drama,aespa
willcarmody_,1,Layla,Derek and the Dominos
willcarmody_,2,Misbehavin' (1989),Aimee-Leigh
willcarmody_,3,5g,brakence
willcarmody_,4,Introvert,brakence
willcarmody_,5,venus fly trap,brakence
willcarmody_,6,that’s so true,Gracie Abrams
willcarmody_,7,Some Things Never Change,Kristen Bell
willcarmody_,8,"I See the Light - From ""Tangled"" / Soundtrack Version",Mandy Moore
willcarmody_,9,Ventura Highway,America
willcarmody_,10,stung,brakence
keblz,1,i wish u cud hear my thoughts cuz theyre mainly about u but wutever,skeleton archive
keblz,2,national bf day got me sad as fyck ... i am so god damn pathetic,wifiskeleton
keblz,3,if you hate me now it would make me proud,wifiskeleton
keblz,4,"sdfghjklkljkl:, ._.",wifiskeleton
keblz,5,i wrote this poem about you listen you dont have a choice,skeleton archive
keblz,6,okay time to kill myself,skeleton archive
keblz,7,i didnt ask to be this way,wifiskeleton
keblz,8,lay down in your bed and cry kind of nights,skeleton archive
keblz,9,out of the mental hospital,skeleton archive
keblz,10,crashing a brick into someone elses window,skeleton archive
tihluz,1,Peregrinos de Esperança - Hino Oficial do Jubileu 2025,Edições CNBB
tihluz,2,Diggy Diggy Hole,Wind Rose
tihluz,3,I Gotta Feeling,Black Eyed Peas
tihluz,4,Sentinela da Manhã,Gerados pela Imaculada
tihluz,5,All Out of Love,Air Supply
tihluz,6,Bem-Te-Vi Tristonho,Altamiro Carrilho
tihluz,7,The Last Waltz,Banana Fish
tihluz,8,Ritual Da Vida,Boi Bumbá Caprichoso
tihluz,9,Quase Sem Querer,Legião Urbana
tihluz,10,A Vida Do Viajante (feat. Gonzaguinha),Luiz Gonzaga
vitorpdsg,1,offline,Airtime
vitorpdsg,2,Samba De Orly,Chico Buarque
vitorpdsg,3,Unstoppable (Extended Mix),Kylie Minogue
vitorpdsg,4,Samba Do Avião,Antônio Carlos Jobim
vitorpdsg,5,Xtal,Aphex Twin
vitorpdsg,6,1/2,Brian Eno
vitorpdsg,7,2/1,Brian Eno
vitorpdsg,8,Apple,Charli XCX
vitorpdsg,9,ポロメリア,Cocco
vitorpdsg,10,強く儚い者たち,Cocco
tovelipa,1,CUPID'S GIRL,Marina
tovelipa,2,Just Pretend,Bad Omens
tovelipa,3,Abracadabra,Lady Gaga
tovelipa,4,bad decisions,Bad Omens
tovelipa,5,CONCRETE JUNGLE,Bad Omens
tovelipa,6,Nowhere to Go,Bad Omens
tovelipa,7,vampire,Olivia Rodrigo
tovelipa,8,Like a Villain,Bad Omens
tovelipa,9,The Giver,Chappell Roan
tovelipa,10,bad idea right?,Olivia Rodrigo
heloisangueira,1,LeBron,A Day to Remember
heloisangueira,2,Make It Make Sense,A Day to Remember
heloisangueira,3,Bad Blood,A Day to Remember
heloisangueira,4,Love Me To Heaven,Jonas Brothers
heloisangueira,5,Feedback,A Day to Remember
heloisangueira,6,All My Friends,A Day to Remember
heloisangueira,7,Same Team,A Day to Remember
heloisangueira,8,Closer Than You Think,A Day to Remember
heloisangueira,9,Flowers,A Day to Remember
heloisangueira,10,Miracle,A Day to Remember
kalliase,1,southbound,Artemas
kalliase,2,Covet,Basement
kalliase,3,Tren al sur,Los Prisioneros
kalliase,4,MUTE,Shygirl
kalliase,5,Revolving Door,Tate McRae
kalliase,6,Sensualité,Axelle Red
kalliase,7,Petit Pays,Cesária Évora
kalliase,8,favorite,Isabel LaRosa
kalliase,9,Let You Break My Heart Again,Laufey
kalliase,10,Fairytale,Alexander Rybak
mimilovebug,1,DUMBAI - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,2,#TETAS,Ca7riel & Paco Amoroso
mimilovebug,3,EL ÚNICO - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,4,"LA QUE PUEDE, PUEDE - Live at NPR MUSIC's Tiny Desk",Ca7riel & Paco Amoroso
mimilovebug,5,BABY GANGSTA - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
mimilovebug,6,Attention,NewJeans
mimilovebug,7,ETA,NewJeans
mimilovebug,8,How Sweet,NewJeans
mimilovebug,9,OMG,NewJeans
mimilovebug,10,MI DESEO/BAD BITCH - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
maximoiff,1,Honeymoon Fades,Sabrina Carpenter
maximoiff,2,breathin - Live,Ariana Grande
maximoiff,3,don’t wanna break up again - live version,Ariana Grande
maximoiff,4,intro (end of the world),Ariana Grande
maximoiff,5,main thing,Ariana Grande
maximoiff,6,we can't be friends (wait for your love) - acoustic (live from jungle city studios),Ariana Grande
maximoiff,7,worst behavior,Ariana Grande
maximoiff,8,The Giver,Chappell Roan
maximoiff,9,"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams
maximoiff,10,Handlebars (feat. Dua Lipa),Jennie
spookymilena,1,X-Ray,Inhaler
spookymilena,2,Eddie In The Darkness,Inhaler
spookymilena,3,Froot,Marina
spookymilena,4,De Selby (Part 2),Hozier
spookymilena,5,Talk,Hozier
spookymilena,6,It Won't Always Be Like This,Inhaler
spookymilena,7,When It Breaks,Inhaler
spookymilena,8,Who's Your Money On? (Plastic House),Inhaler
spookymilena,9,I Want You to Love Me,Fiona Apple
spookymilena,10,A Night On The Floor,Inhaler
guywithaqmark,1,The Giver,Chappell Roan
guywithaqmark,2,I Hate It Here,Taylor Swift
guywithaqmark,3,Month of September,Charlie Hickey
guywithaqmark,4,Title Track,The Hotelier
guywithaqmark,5,Alley Rose,Conan Gray
guywithaqmark,6,Eye Of The Night,Conan Gray
guywithaqmark,7,Jump,Ninja Sex Party
guywithaqmark,8,Spinnin,Madison Beer
guywithaqmark,9,Africa,Ninja Sex Party
guywithaqmark,10,Everybody Wants To Rule The World,Ninja Sex Party
luckittycat,1,No Tears Left To Cry - Live,Ariana Grande
luckittycat,2,A Girl Like Me,gugudan
luckittycat,3,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo
luckittycat,4,Slow Disco,St. Vincent
luckittycat,5,I Know Places,Taylor Swift
luckittycat,6,past life,Ariana Grande
luckittycat,7,MY HOUSE,Beyoncé
luckittycat,8,Be the One,Dua Lipa
luckittycat,9,Cool,Dua Lipa
luckittycat,10,Shape of You,Ed Sheeran
AlexandraStersi,1,Headlock,Imogen Heap
AlexandraStersi,2,like JENNIE,Jennie
AlexandraStersi,3,Killin' It,P1Harmony
AlexandraStersi,4,Goodnight and Go,Imogen Heap
AlexandraStersi,5,Billie Bossa Nova,Billie Eilish
AlexandraStersi,6,STRESS,CHUNG HA
AlexandraStersi,7,Resenha do Arrocha,J. Eskine
AlexandraStersi,8,come over,LE SSERAFIM
AlexandraStersi,9,ghostin,Ariana Grande
AlexandraStersi,10,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",Kendrick Lamar
siIvertaurus,1,Swamp Song,Blur
siIvertaurus,2,Stan,Eminem
siIvertaurus,3,All the Small Things,blink-182
siIvertaurus,4,This Is a Low - 2012 Remaster,Blur
siIvertaurus,5,One Last Breath,Creed
siIvertaurus,6,Cleanin' Out My Closet,Eminem
siIvertaurus,7,Lose Yourself,Eminem
siIvertaurus,8,Love the Way You Lie,Eminem
siIvertaurus,9,Mockingbird,Eminem
siIvertaurus,10,Without Me,Eminem
nunab,1,like JENNIE,Jennie
nunab,2,Midnight Cowboy,Jade
nunab,3,Sports car,Tate McRae
nunab,4,Dog,Charlotte Lawrence
nunab,5,Digital girl,Dj suzy
nunab,6,Relationships,HAIM
nunab,7,Just Us (feat. Doja Cat),Jack Harlow
nunab,8,EXTRAL (feat. Doechii),Jennie
nunab,9,Zombieboy,Lady Gaga
nunab,10,HOTBOX,Lil Nas X
mirandacvrxl,1,Quem Diria,zimbra
mirandacvrxl,2,The Family Jewels,Marina
mirandacvrxl,3,Knockin' on Heaven's Door,Bob Dylan
mirandacvrxl,4,Man's World,Marina
mirandacvrxl,5,Já Sei,zimbra
mirandacvrxl,6,Nowhere Next To Me,Peach Pit
mirandacvrxl,7,St. Mark's Funny Feeling,Peach Pit
mirandacvrxl,8,Your Long Black Hair,Peach Pit
mirandacvrxl,9,Congratulations,Post Malone
mirandacvrxl,10,O Que Era Certo,zimbra
rafaawera,1,Our Time Is Here,Demi Lovato
rafaawera,2,Like What,LAI$ROSA
rafaawera,3,"No Loss, No Love",Spiritbox
rafaawera,4,Let Me Love You,Ariana Grande
rafaawera,5,PRAY TO ME,DeathbyRomy
rafaawera,6,DENIAL IS A RIVER,Doechii
rafaawera,7,LA LA LAND,DeathbyRomy
rafaawera,8,Isolated Love (feat. Travis Barker),Bishop Briggs
rafaawera,9,Woman Is King,Bishop Briggs
rafaawera,10,Goliath,Jessie Reyez
noahsweetwine,1,MIC Drop,BTS
noahsweetwine,2,dim,Yves
noahsweetwine,3,LOOP (feat. Lil Cherry),Yves
noahsweetwine,4,Airplane,j-hope
noahsweetwine,5,i wonder... (with Jung Kook of BTS),j-hope
noahsweetwine,6,on the street (solo version),j-hope
noahsweetwine,7,DIORAMA,Yves
noahsweetwine,8,Hashtag,Yves
noahsweetwine,9,See you in hell,Yves
noahsweetwine,10,Viola,Yves
parkjamin,1,Mona Lisa,j-hope
parkjamin,2,Sweet Dreams (feat. Miguel),j-hope
parkjamin,3,LV Bag (feat. j-hope of BTS & Pharrell Williams),Don Toliver
parkjamin,4,Running Wild,Jin
parkjamin,5,3D (feat. Jack Harlow),Jung Kook
parkjamin,6,Haegeum,Agust D
parkjamin,7,i wonder... (with Jung Kook of BTS),j-hope
parkjamin,8,Who,Jimin
parkjamin,9,MONA LISA (Band Remix),j-hope
parkjamin,10,= (Equal Sign),j-hope
laraxsz,1,Dublin In Ecstasy,Inhaler
laraxsz,2,It Won't Always Be Like This,Inhaler
laraxsz,3,Billy (Yeah Yeah Yeah),Inhaler
laraxsz,4,Just To Keep You Satisfied,Inhaler
laraxsz,5,Ice Cream Sundae,Inhaler
laraxsz,6,If You’re Gonna Break My Heart,Inhaler
laraxsz,7,You Might Get What You Want,Inhaler
laraxsz,8,Falling In,Inhaler
laraxsz,9,My King Will Be Kind,Inhaler
laraxsz,10,Living In America,Fontaines D.C.
Alarmando,1,Mega Circuit,Japanese Breakfast
Alarmando,2,Here is Someone,Japanese Breakfast
Alarmando,3,Honey Water,Japanese Breakfast
Alarmando,4,Little Girl,Japanese Breakfast
Alarmando,5,Orlando In Love,Japanese Breakfast
Alarmando,6,CUPID'S GIRL,Marina
Alarmando,7,Leda,Japanese Breakfast
Alarmando,8,Magic Mountain,Japanese Breakfast
Alarmando,9,Men in Bars,Japanese Breakfast
Alarmando,10,Picture Window,Japanese Breakfast
celebr1tysk1n,1,LOST YOUR FAITH,Ava Max
celebr1tysk1n,2,River,Miley Cyrus
celebr1tysk1n,3,Heaven II,Julia Michaels
celebr1tysk1n,4,Warm,Ariana Grande
celebr1tysk1n,5,Over Those Hills,Hayley Williams
celebr1tysk1n,6,It's OK I'm OK,Tate McRae
celebr1tysk1n,7,past life,Ariana Grande
celebr1tysk1n,8,Twilight Zone,Ariana Grande
celebr1tysk1n,9,Naked,Ava Max
celebr1tysk1n,10,Dick,Avril Lavigne
wathali,1,Vamos Passear De Bicicleta?,Hyldon
wathali,2,Please Please Please,Sabrina Carpenter
wathali,3,Play Date,Melanie Martinez
wathali,4,Subject to the Ladder,Broadcast
wathali,5,You Don't Know Me,Caetano Veloso
wathali,6,"Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê)",Hyldon
wathali,7,Nights In White Satin - Single Version / Mono,The Moody Blues
wathali,8,La fille avec toi - Stereo Mix,Françoise Hardy
wathali,9,Hold On - Remastered 2010,John Lennon
wathali,10,Dedicada a Ela,Arthur Verocai
ungfella,1,Zako,柊マグネタイト
ungfella,2,Krossa bojorna,Fyrdung
ungfella,3,Boldly stand erect,Fyrdung
ungfella,4,Demokrati,Fyrdung
ungfella,5,Fiender,Fyrdung
ungfella,6,Karl XII,Fyrdung
ungfella,7,Ny gryning,Fyrdung
ungfella,8,Runor i eld,Fyrdung
ungfella,9,Svea,Fyrdung
ungfella,10,Time for war,Fyrdung
EnderBro1945,1,Turns Cold to the Touch,Bleeding Through
EnderBro1945,2,Building,Embrace
EnderBro1945,3,Can't Forgive,Embrace
EnderBro1945,4,Dance of Days,Embrace
EnderBro1945,5,Do Not Consider Yourself Free,Embrace
EnderBro1945,6,End of a Year,Embrace
EnderBro1945,7,Give Me Back,Embrace
EnderBro1945,8,I Wish I,Embrace
EnderBro1945,9,If I Never Thought About It,Embrace
EnderBro1945,10,Last Song,Embrace
AlexCnC1095,1,Ashen Eidolon,Gallowbraid
AlexCnC1095,2,Autumn I,Gallowbraid
AlexCnC1095,3,Autumn II,Gallowbraid
AlexCnC1095,4,Oak and Aspen,Gallowbraid
AlexCnC1095,5,Stone of Remembrance,Gallowbraid
AlexCnC1095,6,A Lofty Grave,Artificial Brain
AlexCnC1095,7,Artificial Brain,Artificial Brain
AlexCnC1095,8,Celestial Cyst,Artificial Brain
AlexCnC1095,9,Cryogenic Dreamworld,Artificial Brain
AlexCnC1095,10,Embalmed With Magma,Artificial Brain
Radomus,1,Heaven - XINGS Mix,Rei
Radomus,2,Oh Ma Ma God,Everglow
Radomus,3,Rollin' (Air Raid Vehicle),Limp Bizkit
Radomus,4,Take a Look Around,Limp Bizkit
Radomus,5,TDF,Lou-Adriane Cassidy
Radomus,6,안드로메다 Andromeda,mukimukimanmansu
Radomus,7,Floating,Nuking Moose
Radomus,8,Message To The Dead,Nuking Moose
Radomus,9,Parasite,Nuking Moose
Radomus,10,RITUAL,Nuking Moose
IGLASTE,1,Quit Playing Games (With My Heart),Backstreet Boys
IGLASTE,2,C'est La Vie,Robbie Nevil
IGLASTE,3,Born of Fire,Slayer
IGLASTE,4,Expendable Youth,Slayer
IGLASTE,5,Hallowed Point,Slayer
IGLASTE,6,Skeletons of Society,Slayer
IGLASTE,7,Temptation,Slayer
IGLASTE,8,Forever Not Yours,a-ha
IGLASTE,9,Dancing Queen,ABBA
IGLASTE,10,Paid My Dues,Anastacia
TheWrathofThor,1,K POP,Playboi Carti
TheWrathofThor,2,CHARGE DEM HOES A FEE (with Future & Travis Scott),"playboi carti, future, travis scott"
TheWrathofThor,3,Consuming Guilt,Youth Code
TheWrathofThor,4,CRANK,Playboi Carti
TheWrathofThor,5,DIS 1 GOT IT,Playboi Carti
TheWrathofThor,6,COCAINE NOSE,Playboi Carti
TheWrathofThor,7,FINE SHIT,Playboi Carti
TheWrathofThor,8,LIKE WEEZY,Playboi Carti
TheWrathofThor,9,RADAR,Playboi Carti
TheWrathofThor,10,WALK,Playboi Carti
stampy1312,1,The Fever (Aye Aye),Death Grips
stampy1312,2,System Blower,Death Grips
stampy1312,3,The Black Meat,Bark Psychosis
stampy1312,4,From What Is Said To When It's Read,Bark Psychosis
stampy1312,5,Lost Boys,Death Grips
stampy1312,6,So Damn Fucked Up,Juicy J
stampy1312,7,Wretched Stagnant Blood,Abysmal Torment
stampy1312,8,Blackjack,Death Grips
stampy1312,9,Hustle Bones,Death Grips
stampy1312,10,Pet Grief,The Radio Dept.
nerovesgo,1,with the IE (way up),Jennie
nerovesgo,2,EXTRAL (feat. Doechii),Jennie
nerovesgo,3,F.T.S.,Jennie
nerovesgo,4,Handlebars (feat. Dua Lipa),Jennie
nerovesgo,5,Intro : JANE with FKJ,Jennie
nerovesgo,6,like JENNIE,Jennie
nerovesgo,7,Mantra,Jennie
nerovesgo,8,Start a War,Jennie
nerovesgo,9,twin,Jennie
nerovesgo,10,ZEN,Jennie
Shirool,1,Save Me,Leslie Parrish
Shirool,2,No One Sleep in Tokyo,Edo Boys
Shirool,3,Running in the 90's,Max Coveri
Shirool,4,Back on the Rocks,Mega NRG Man
Shirool,5,Heartbeat,Nathalie
Shirool,6,Dancing,Vicky Vale
Shirool,7,Adrenaline,Ace
Shirool,8,H,betcover!!
Shirool,9,H - Live,betcover!!
Shirool,10,NOBORU - Live,betcover!!
oughhhhh,1,Komorebi,Alcest
oughhhhh,2,Après L' Ombre - Re-recorded,Les Discrets
oughhhhh,3,Après l'ombre,Les Discrets
oughhhhh,4,Drain You Empty,Cannibal Corpse
oughhhhh,5,Chanson d'automne,Les Discrets
oughhhhh,6,Printemps émeraude,Alcest
oughhhhh,7,Délivrance,Alcest
oughhhhh,8,Murder,Katatonia
oughhhhh,9,Weirdo Man,Uncle Slam
oughhhhh,10,"Ecailles de lune, Pt. 1",Alcest
Kumorto,1,Graves Of The Fathers,Cryptopsy
Kumorto,2,Sacrifice - 1st Version 1983,Bathory
Kumorto,3,Weltering In Blood,Blasphemy
Kumorto,4,Call From the Grave,Bathory
Kumorto,5,Woman of Dark Desires,Bathory
Kumorto,6,Stigmata - Update Mix,Ministry
Kumorto,7,13 Candles,Bathory
Kumorto,8,Armageddon,Bathory
Kumorto,9,Equimanthorn,Bathory
Kumorto,10,Hades,Bathory
Yhvgarbage500,1,It Holds,Vultures Vengeance
Yhvgarbage500,2,The Foul Mighty Temple of Men,Vultures Vengeance
Yhvgarbage500,3,Dust Age,Vultures Vengeance
Yhvgarbage500,4,Queen of the Last Light,Vultures Vengeance
Yhvgarbage500,5,Those Who Sold the World,Vultures Vengeance
Yhvgarbage500,6,City of a Thousand Blades,Vultures Vengeance
Yhvgarbage500,7,Reign of Severance,Vultures Vengeance
Yhvgarbage500,8,The Exiled,Vultures Vengeance
Yhvgarbage500,9,Driven to Violence,Evil Army
Yhvgarbage500,10,Evil Army,Evil Army
Michael_Jordy,1,Elite,Deftones
Michael_Jordy,2,Engine No. 9,Deftones
Michael_Jordy,3,Please Please Please Let Me Get What I Want (2005 Remaster),Deftones
Michael_Jordy,4,CMND/CTRL,Deftones
Michael_Jordy,5,Needles and Pins,Deftones
Michael_Jordy,6,Roots Bloody Roots,Sepultura
Michael_Jordy,7,Diamond Eyes,Deftones
Michael_Jordy,8,Disengage The Simulator,CKY
Michael_Jordy,9,Bored,Deftones
Michael_Jordy,10,Minus Blindfold,Deftones
Docktorsex,1,By The Night Sky,Pharaoh
Docktorsex,2,1789,Silver Mountain
Docktorsex,3,Crimson Desert,Alpha Tiger
Docktorsex,4,When Autumn Leaves Fall,Alpha Tiger
Docktorsex,5,Engulfed in Unspeakable Horrors,Incubus
Docktorsex,6,God Died On His Knees,Incubus
Docktorsex,7,Reanimator's Mutilations,Incubus
Docktorsex,8,A Breed Apart,Majestic Ryte
Docktorsex,9,Dark Stalker,Majestic Ryte
Docktorsex,10,Eternal Paradise,Majestic Ryte
Coblynau,1,Astronomica,Manilla Road
Coblynau,2,Open the Gates,Manilla Road
Coblynau,3,Праздник кончился,Гражданская Оборона
Coblynau,4,War Of The Rings,Arc
Coblynau,5,Atom Smasher,Cirith Ungol
Coblynau,6,To the Path of Glory,Iron Griffin
Coblynau,7,Bloodstreamruns,Nature and Organisation
Coblynau,8,Prisoner of Our Time,Running Wild
Coblynau,9,Blood of Solitude I,Nature and Organisation
Coblynau,10,Skeletontonguedworld,Nature and Organisation
sulkybabyy,1,Parking Lot,Mineral
sulkybabyy,2,Gone With The Sin,HIM
sulkybabyy,3,Beautiful Boy (Darling Boy) - 2010 Remastered,John Lennon
sulkybabyy,4,"If I'm James Dean, You're Audrey Hepburn",Sleeping with Sirens
sulkybabyy,5,Nice Nice,Dazey and the Scouts
sulkybabyy,6,"Lover, You Should've Come Over",Jeff Buckley
sulkybabyy,7,Gucci Gucci,Kreayshawn
sulkybabyy,8,So Long,Anomie
sulkybabyy,9,Low,Cracker
sulkybabyy,10,untitled six,I Wrote Haikus About Cannibalism in Your Yearbook
Abhartach,1,Romeo's Distress,Christian Death
Abhartach,2,Boots Boys,Bunker 84
Abhartach,3,Dure Realite,Bunker 84
Abhartach,4,Gloire A Toi,Bunker 84
Abhartach,5,J'Irai Pisser Sur Vos Tombes,Bunker 84
Abhartach,6,Les feux de joie,Bunker 84
Abhartach,7,Mein Kampf,Bunker 84
Abhartach,8,Nacht und Nebel,Bunker 84
Abhartach,9,Troupes Skinheads,Bunker 84
Abhartach,10,Ultime Ralliement,Bunker 84
batbatbatbatbat,1,Nurses Whispering Verses,Cardiacs
batbatbatbatbat,2,Sehr Komisch,Harmonia
batbatbatbatbat,3,Watussi,Harmonia
batbatbatbatbat,4,Sonnenschein,Harmonia
batbatbatbatbat,5,Ahoi,Harmonia
batbatbatbatbat,6,Dino,Harmonia
batbatbatbatbat,7,Hausmusik,Harmonia
batbatbatbatbat,8,Ohrwurm,Harmonia
batbatbatbatbat,9,Veterano,Harmonia
batbatbatbatbat,10,Düsseldorf,La Düsseldorf
NewClearAge,1,"Calcutta (Taxi, Taxi, Taxi)",Dr. Bombay
NewClearAge,2,Dr. Boom-Bombay,Dr. Bombay
NewClearAge,3,Girlie Girlie,Dr. Bombay
NewClearAge,4,Holabaloo,Dr. Bombay
NewClearAge,5,Indy Dancing,Dr. Bombay
NewClearAge,6,Intro,Dr. Bombay
NewClearAge,7,My Sitar,Dr. Bombay
NewClearAge,8,Outro,Dr. Bombay
NewClearAge,9,Rice & Curry,Dr. Bombay
NewClearAge,10,S.O.S. (The Tiger Took My Family),Dr. Bombay
TheWatcher777,1,Die aus dem Schatten springen,Fliehende Stürme
TheWatcher777,2,Disorder - 2019 Digital Master,Joy Division
TheWatcher777,3,Dead Souls - 2010 Remaster,Joy Division
TheWatcher777,4,Love Will Tear Us Apart - 2020 Remaster,Joy Division
TheWatcher777,5,Shadowplay - 2019 Digital Master,Joy Division
TheWatcher777,6,Transmission - 2020 Digital Remaster,Joy Division
TheWatcher777,7,Kill Them All,Brainbombs
TheWatcher777,8,Love Is The Heart Of Everything,Dog Faced Hermans
TheWatcher777,9,Zerstörte Zelle,Einstürzende Neubauten
TheWatcher777,10,A Fond Farewell,Elliott Smith
jordanlr7,1,Start a War,Jennie
jordanlr7,2,like JENNIE,Jennie
jordanlr7,3,ZEN,Jennie
jordanlr7,4,Lucid Dream,aespa
jordanlr7,5,Mantra,Jennie
jordanlr7,6,Damn Right (feat. CHILDISH GAMBINO & Kali Uchis),Jennie
jordanlr7,7,so cynical (badum),LE SSERAFIM
jordanlr7,8,Drama,aespa
jordanlr7,9,Magnetic,Illit
jordanlr7,10,ATTITUDE,IVE
plug__,1,Dr. Feelgood,Mötley Crüe
plug__,2,Kickstart My Heart,Mötley Crüe
plug__,3,Slice Of Your Pie,Mötley Crüe
plug__,4,Cowboys From Hell,Pantera
plug__,5,Them Bones (2022 Remaster),Alice in Chains
plug__,6,Voice of the Soul - No Bass / 1998 Demos,Death
plug__,7,Silent Oppression,Godless
plug__,8,SubOdin,Hell
plug__,9,Separate Ways (Worlds Apart) [2023 Remaster],Journey
plug__,10,Rattlesnake Shake,Mötley Crüe
COUNT_FAGULA,1,Enter,Cybotron
COUNT_FAGULA,2,Faces - Prod. by Roberto Ferrante - 2020 Remaster,Clio
COUNT_FAGULA,3,Aquabahn,Drexciya
COUNT_FAGULA,4,Flying Fish,Drexciya
COUNT_FAGULA,5,Funky Town,Gangsta Blac
COUNT_FAGULA,6,Synthesizer (feat. George Clinton),OutKast
COUNT_FAGULA,7,Morgenstern,Rammstein
COUNT_FAGULA,8,Moskau,Rammstein
COUNT_FAGULA,9,Ohne dich,Rammstein
COUNT_FAGULA,10,Roller Coaster,Switchblade Symphony
Gesundrian,1,Anhalter Bahnhof,Gridlink
Gesundrian,2,Nickel Grass Mosaic,Gridlink
Gesundrian,3,Ocean Vertigo,Gridlink
Gesundrian,4,Octave Serpent,Gridlink
Gesundrian,5,Pitch Black Resolve,Gridlink
Gesundrian,6,Refrain,Gridlink
Gesundrian,7,Revenant Orchard,Gridlink
Gesundrian,8,Silk Ash Cascade,Gridlink
Gesundrian,9,Zygomatic,Gridlink
Gesundrian,10,Lunatic of God's Creation,Deicide
Makeliii,1,Bullhead's Psalm,Baroness
Makeliii,2,Jake Leg,Baroness
Makeliii,3,The Sweetest Curse,Baroness
Makeliii,4,Steel That Sleeps the Eye,Baroness
Makeliii,5,Swollen and Halo,Baroness
Makeliii,6,A Horse Called Golgotha,Baroness
Makeliii,7,Blackpowder Orchard,Baroness
Makeliii,8,Bullhead's Lament,Baroness
Makeliii,9,O'er Hell and Hide,Baroness
Makeliii,10,Ogeechee Hymnal,Baroness
irrelevantedge,1,Nutshell,Alice in Chains
irrelevantedge,2,XX.03.02,Sublime Cadaveric Decomposition
irrelevantedge,3,DEGRADED SENSIBILITY,Crippled Sound
irrelevantedge,4,SOCIALLY INEPTED,Crippled Sound
irrelevantedge,5,Oculus,Sublime Cadaveric Decomposition
irrelevantedge,6,FLATTENED BY A STEAMROLLER,Crippled Sound
irrelevantedge,7,Blurry,Puddle of Mudd
irrelevantedge,8,Hemorrhaging Sphincter,Crippled Sound
irrelevantedge,9,Starting to Fall,Duster
