username,rank,track_name,artist
theyspunaweb,3,The Executioner,Avery Cochrane
theyspunaweb,4,Shuffle,Bombay Bicycle Club
theyspunaweb,5,Everything Is Peaceful Love,Bon Iver
theyspunaweb,6,Can't Do Without You,Caribou
theyspunaweb,7,Bunny Is a Rider,Caroline Polachek
theyspunaweb,8,Pang,Caroline Polachek
theyspunaweb,9,Welcome to My Island,Caroline Polachek
theyspunaweb,10,Naked in Manhattan,Chappell Roan
andrewtabss,1,Drop,Tunde Adebimpe
andrewtabss,2,Magnetic,Tunde Adebimpe
andrewtabss,3,The Most,Tunde Adebimpe
andrewtabss,4,Ate The Moon,Tunde Adebimpe
andrewtabss,5,Blue,Tunde Adebimpe
andrewtabss,6,God Knows,Tunde Adebimpe
andrewtabss,7,ILY,Tunde Adebimpe
andrewtabss,8,Pinstack,Tunde Adebimpe
andrewtabss,9,Somebody New,Tunde Adebimpe
andrewtabss,10,Streetlight Nuevo,Tunde Adebimpe
gabu13,1,The List,Maisie Peters
gabu13,2,poppop,NCT WISH
gabu13,3,A Night To Remember,beabadoobee
gabu13,4,Sunny day,beabadoobee
gabu13,5,the way things go,beabadoobee
gabu13,7,Duvet,bôa
gabu13,8,Only cry in the rain,CHUU
gabu13,9,Bags,Clairo
gabu13,10,Slow Dance,Clairo
gatopochocloo,1,"Here, There And Everywhere - Remastered 2009",The Beatles
gatopochocloo,2,Absinthe,I DONT KNOW HOW BUT THEY FOUND ME
gatopochocloo,3,Blinded By the Sun,Gym Class Heroes
gatopochocloo,4,Don't Wake Me Up,The Hush Sound
gatopochocloo,5,No One Noticed (Extended Spanish),The Marías
gatopochocloo,6,Haunted (Taylor's Version),Taylor Swift
gatopochocloo,7,All the Boys,Panic! at the Disco
gatopochocloo,8,Fences,Paramore
gatopochocloo,9,Better Than Revenge (Taylor's Version),Taylor Swift
gatopochocloo,10,If You Like It Or Not,The Brobecks
IndieBritrock,1,Sexy Boy,Air
IndieBritrock,2,A Wolf at the Door,Radiohead
IndieBritrock,3,Knives Out,Radiohead
IndieBritrock,4,EMI,Sex Pistols
IndieBritrock,5,Demons,Super Furry Animals
IndieBritrock,6,Cores Vivas,Terno Rei
IndieBritrock,7,Hit The North - Part 1,The Fall
IndieBritrock,8,I Want the One I Can't Have - 2011 Remaster,The Smiths
IndieBritrock,9,Mourn,Apoptygma Berzerk
IndieBritrock,10,Goldfinger,Ash
grpesooda,1,No Plans,Jason Mraz
grpesooda,2,Dancing Queen,ABBA
grpesooda,3,Halo,Beyoncé
grpesooda,4,Safe and Sound,Capital Cities
grpesooda,5,NISSAN ALTIMA,Doechii
grpesooda,6,Flowers,Eva Noblezada
grpesooda,7,Chant (Reprise),Hadestown Original Broadway Company
grpesooda,8,Jackie and Wilson,Hozier
grpesooda,9,Have It All,Jason Mraz
grpesooda,10,If It Kills Me,Jason Mraz
StrangerBA,1,Palco,Gilberto Gil
StrangerBA,2,Sonho Molhado,Gilberto Gil
StrangerBA,3,Tempo Rei,Gilberto Gil
StrangerBA,4,É Isso Aí (The Blower's Daughter),Ana Carolina
StrangerBA,5,Wave,Antônio Carlos Jobim
StrangerBA,6,My Favorite Things,John Coltrane
StrangerBA,7,The Red Blouse,Antônio Carlos Jobim
StrangerBA,8,Brasiliana,Baden Powell
StrangerBA,9,Se Todos Fossem Iguais A Voce,Baden Powell
StrangerBA,10,Solitario,Baden Powell
WickedChild2004,1,Reets and I,Bud Powell
WickedChild2004,2,Shield - 2000 Remaster,Deep Purple
WickedChild2004,3,Wring That Neck - 1998 Remaster,Deep Purple
WickedChild2004,4,Castles Made of Sand,Jimi Hendrix
WickedChild2004,5,Anthem - 2000 Remaster,Deep Purple
WickedChild2004,6,"Listen, Learn, Read On - 2000 Remaster",Deep Purple
WickedChild2004,7,All Along the Watchtower,Jimi Hendrix
WickedChild2004,8,Summertime Blues,Blue Cheer
WickedChild2004,9,I Want to Be Happy,Bud Powell
WickedChild2004,10,Exposition / We Can Work It Out (Medley) - 2000 Remaster,Deep Purple
ahlorelore,1,California Halo Blue,AWOLNATION
ahlorelore,2,I Am Happy,AWOLNATION
ahlorelore,3,Night Sky,CHVRCHES
ahlorelore,4,We Are Young (feat. Janelle Monáe),fun.
ahlorelore,5,Mosca Na Sopa,Raul Seixas
ahlorelore,6,Mood (feat. iann dior),24kGoldn
ahlorelore,7,Wildflower,5 Seconds of Summer
ahlorelore,8,Rolling in the Deep,Adele
ahlorelore,9,neon (feat. PENIEL),Amber Liu
ahlorelore,10,Impulse,An Endless Sporadic
Duduomartins,1,One Way,Bloodhound Gang
Duduomartins,2,Mama Say,Bloodhound Gang
Duduomartins,3,Migraine,twenty one pilots
Duduomartins,4,Movement,Black Eyed Peas
Duduomartins,5,Cailin,Unwritten Law
Duduomartins,6,Devil Trigger,Casey Edwards
Duduomartins,7,Anna Molly,Incubus
Duduomartins,8,The Warmth,Incubus
Duduomartins,9,Fallin',Teenage Fanclub
Duduomartins,10,We Are The Knuckleheads,Bloodhound Gang
RabaneteRadia,1,Girls On The Beach,The Beach Boys
RabaneteRadia,2,Don't Worry Baby,The Beach Boys
RabaneteRadia,3,In My Room,The Beach Boys
RabaneteRadia,4,Wouldn't It Be Nice,The Beach Boys
RabaneteRadia,5,You've Lost That Lovin' Feeling,The Beach Boys
RabaneteRadia,6,D'You Know What I Mean?,Oasis
RabaneteRadia,7,Ballad Of Ole' Betsy,The Beach Boys
RabaneteRadia,8,Be True to Your School,The Beach Boys
RabaneteRadia,9,Hushabye,The Beach Boys
RabaneteRadia,10,"Kiss Me, Baby",The Beach Boys
saythissooner,1,Tempo,Terno Rei
saythissooner,2,Rest My Chemistry,Interpol
saythissooner,3,Ritual,The Devil Wears Prada
saythissooner,4,Viver de Amor,Terno Rei
saythissooner,5,After Midnight,Phoenix
saythissooner,6,No I in Threesome,Interpol
saythissooner,7,Relógio,Terno Rei
saythissooner,8,For You,The Devil Wears Prada
saythissooner,9,casa vazia,Terno Rei
saythissooner,10,Nada Igual,Terno Rei
FeudalFM,1,ADIDAS,The Summer Set
FeudalFM,2,The Emptiness Machine,Linkin Park
FeudalFM,3,Vegas Lights,Panic! at the Disco
FeudalFM,4,Boomerang,The Summer Set
FeudalFM,5,Everything Ends,Architects
FeudalFM,6,See You Again,Breathe Carolina
FeudalFM,7,What The Stars See (feat. Karen Fairchild & Lindsay Ell),Cassadee Pope
FeudalFM,8,Casualty,Linkin Park
FeudalFM,9,Cut the Bridge,Linkin Park
FeudalFM,10,Good Things Go,Linkin Park
fqrtsmella,1,Misguided Ghosts,Paramore
fqrtsmella,2,(One of Those) Crazy Girls,Paramore
fqrtsmella,3,Fast in My Car,Paramore
fqrtsmella,4,Ignorance,Paramore
fqrtsmella,5,Misery Business,Paramore
fqrtsmella,6,Rose-Colored Boy,Paramore
fqrtsmella,7,Still Into You,Paramore
fqrtsmella,8,The Only Exception,Paramore
fqrtsmella,9,When It Rains,Paramore
fqrtsmella,10,Ain't It Fun,Paramore
spaceysofi,1,Best Friend,Conan Gray
spaceysofi,2,Disaster,Conan Gray
spaceysofi,3,People Watching,Conan Gray
spaceysofi,4,Ours (Taylor’s Version),Taylor Swift
spaceysofi,5,Love You From a Distance,Ashley Kutcher
spaceysofi,6,Astronomy,Conan Gray
spaceysofi,7,Movies,Conan Gray
spaceysofi,8,Block Your Number,Maude Latour
spaceysofi,9,London Boy,Taylor Swift
spaceysofi,10,"Honey, Honey",ABBA
willcarmody_,1,All Falls Down,Lizzy McAlpine
willcarmody_,2,Close to the Sun,Anna Shoemaker
willcarmody_,3,Gold Digger,Kanye West
willcarmody_,4,ceilings,Lizzy McAlpine
willcarmody_,5,Semi-Charmed Life,Third Eye Blind
willcarmody_,6,better off,Ariana Grande
willcarmody_,7,blazed (feat. Pharrell Williams),Ariana Grande
willcarmody_,8,borderline (feat. Missy Elliott),Ariana Grande
willcarmody_,9,breathin,Ariana Grande
willcarmody_,10,everytime,Ariana Grande
keblz,1,im a monster in your real life,wifiskeleton
keblz,2,DJ CANNIBALS CSGO CULT SAVED MY LIFE (2022),skeleton archive
keblz,3,vampyr shawty,*67
keblz,4,i hate zombys :pp,*67
keblz,5,random title lmao,*67
keblz,6,isnt it obvious,wifiskeleton
keblz,7,birthday,wifiskeleton
keblz,8,keeping secrets,wifiskeleton
keblz,9,i think she deserved it,wifiskeleton
keblz,10,sad vamp sex music,*67
tihluz,1,Footlose,The Soundtrackers
tihluz,2,Requiem aeternam,Coro De La Abadía Benedictina De Santo Domingo De Silos
tihluz,3,Dança de Avivamento,Diego Fernandes
tihluz,4,Luto Contra Mim - Ao Vivo,Fraternidade São João Paulo II
tihluz,5,Ave Maria in hebrew,Harpa Dei
tihluz,6,lit,Kensuke Ushio
tihluz,7,Angelus in Latin,Nikolai Gerstner
tihluz,8,Californication,Red Hot Chili Peppers
tihluz,9,Litaniae sanctorum,Schola Gregoriana Mediolanensis
tihluz,10,No One Can Know - Pearl & Pink Diamond's Secret,Steven Universe
vitorpdsg,1,チョコレイト・ディスコ,Perfume
vitorpdsg,2,love the world,Perfume
vitorpdsg,3,Dream Fighter,Perfume
vitorpdsg,4,ラヴ・クラウド,Perfume
vitorpdsg,5,Cosmic Treat,Perfume
vitorpdsg,6,NIGHT FLIGHT,Perfume
vitorpdsg,7,Starlight Dreams,Perfume
vitorpdsg,8,Zero Gravity,Perfume
vitorpdsg,9,春咲小紅,矢野顕子
vitorpdsg,10,IMA IMA IMA,Perfume
tovelipa,1,Cut the Bridge,Linkin Park
tovelipa,2,Miracle,Bad Omens
tovelipa,3,CUPID'S GIRL,Marina
tovelipa,4,ARTIFICIAL SUICIDE,Bad Omens
tovelipa,5,CONCRETE JUNGLE,Bad Omens
tovelipa,6,Like a Villain,Bad Omens
tovelipa,7,Nowhere to Go,Bad Omens
tovelipa,8,Somebody else.,Bad Omens
tovelipa,9,Take Me First,Bad Omens
tovelipa,10,What It Cost,Bad Omens
heloisangueira,1,WORSHIP,Magnolia Park
heloisangueira,2,You Keep Me Up At Night,The Driver Era
heloisangueira,3,Smash It Like Belushi,Green Day
heloisangueira,4,Don't Forget You Love Me,Calum Hood
heloisangueira,5,The Screams,Magnolia Park
heloisangueira,6,cool,Michael Clifford
heloisangueira,7,The Weekend,The Driver Era
heloisangueira,8,"Always, Everytime",The Wrecks
heloisangueira,9,Why Can’t I Just Be Happy?,The Wrecks
heloisangueira,10,Shallow,Magnolia Park
kalliase,1,Headphones On,Addison Rae
kalliase,2,Ya Tabtab Wa Dallaa,Nancy Ajram
kalliase,3,Nothing Matters,The Last Dinner Party
kalliase,4,Carousel,Samia
kalliase,5,"Comptine d'un autre été, L'Après-midi",Yann Tiersen
kalliase,7,High Fashion,Addison Rae
kalliase,8,KILIMINI,Ajar
kalliase,9,Mauvais garçon,Helena
kalliase,10,HOT TO GO!,Chappell Roan
mimilovebug,1,Nunca Estoy,C. Tangana
mimilovebug,2,Párteme La Cara,C. Tangana
mimilovebug,3,Ingobernable,C. Tangana
mimilovebug,4,Comerte Entera,C. Tangana
mimilovebug,5,Tú Me Dejaste De Querer,C. Tangana
mimilovebug,6,Demasiadas Mujeres,C. Tangana
mimilovebug,7,Nominao,C. Tangana
mimilovebug,8,Ass2Mars (Squarepusher Remix),Machine Girl
mimilovebug,9,Until I Die (Nikki Nair Remix),Machine Girl
mimilovebug,10,BABY GANGSTA - Live at NPR MUSIC's Tiny Desk,Ca7riel & Paco Amoroso
maximoiff,1,Headphones On,Addison Rae
maximoiff,2,CUNTISSIMO,Marina
maximoiff,3,Aquamarine,Addison Rae
maximoiff,4,Diet Pepsi,Addison Rae
maximoiff,5,High Fashion,Addison Rae
maximoiff,6,Hymn To Virgil,Hozier
maximoiff,7,Say My Name - Recorded at Spotify Studios NYC,Hozier
maximoiff,8,Lua Cheia,Marina Sena
maximoiff,9,Aquamarine / Arcamarine,Addison Rae
spookymilena,1,Vignette,twenty one pilots
spookymilena,2,Before You I Just Forget,Fontaines D.C.
spookymilena,3,Thick Skull,Paramore
spookymilena,4,X-Ray,Inhaler
spookymilena,5,It's Not Living (If It's Not With You),The 1975
spookymilena,6,Roman Holiday,Fontaines D.C.
spookymilena,7,Leif Erikson,Interpol
spookymilena,8,Black Madonna,Cage the Elephant
spookymilena,9,Take A Slice,Glass Animals
spookymilena,10,Valentine,Inhaler
guywithaqmark,1,Fake Plastic Trees,Radiohead
guywithaqmark,2,Moon Song,Phoebe Bridgers
guywithaqmark,3,HOT TO GO!,Chappell Roan
guywithaqmark,4,Eye Of The Night,Conan Gray
guywithaqmark,5,Title Track,The Hotelier
guywithaqmark,6,Oats We Sow,Gregory and the Hawk
guywithaqmark,7,Adore You,Harry Styles
guywithaqmark,8,spring into summer,Lizzy McAlpine
guywithaqmark,9,Pharmacist,Alvvays
guywithaqmark,10,First Day of My Life,Bright Eyes
luckittycat,1,If I Can't Have You,Shawn Mendes
luckittycat,2,Break Free,Ariana Grande
luckittycat,3,Break Your Heart Right Back,Ariana Grande
luckittycat,4,Start Over,Beyoncé
luckittycat,5,Oceanic Feeling,Lorde
luckittycat,6,Royals,Lorde
luckittycat,7,Sugar,Maroon 5
luckittycat,8,Daydreamin',Ariana Grande
luckittycat,9,everytime,Ariana Grande
luckittycat,10,fake smile,Ariana Grande
AlexandraStersi,1,Little by Little,The Marías
AlexandraStersi,2,Hampstead,Ariana Grande
AlexandraStersi,3,Cry for Love,BAEKHYUN
AlexandraStersi,5,My Kink Is Karma,Chappell Roan
AlexandraStersi,6,Goodnight and Go,Imogen Heap
AlexandraStersi,7,dandelion,Ariana Grande
AlexandraStersi,8,intro (end of the world),Ariana Grande
AlexandraStersi,9,past life,Ariana Grande
siIvertaurus,1,Drowning,Backstreet Boys
siIvertaurus,2,Full Circle,Aerosmith
siIvertaurus,3,Hole in My Soul,Aerosmith
siIvertaurus,4,What Could Have Been Love,Aerosmith
siIvertaurus,5,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion
siIvertaurus,6,Forget Me,Lewis Capaldi
siIvertaurus,7,How I'm Feeling Now,Lewis Capaldi
siIvertaurus,8,Pointless,Lewis Capaldi
siIvertaurus,9,Wish You the Best,Lewis Capaldi
siIvertaurus,10,Bigger Than Me,Louis Tomlinson
nunab,1,warm,Ariana Grande
nunab,3,Dear God,Tate McRae
nunab,4,dandelion,Ariana Grande
nunab,5,4AM,Biig Piig
nunab,6,Naked in Manhattan,Chappell Roan
nunab,7,party 4 u,Charli XCX
nunab,8,Damn Right (feat. CHILDISH GAMBINO & Kali Uchis),Jennie
nunab,10,Lua Cheia,Marina Sena
mirandacvrxl,1,Eleanor Put Your Boots On,Franz Ferdinand
mirandacvrxl,2,Post Break-Up Sex,The Vaccines
mirandacvrxl,3,real man,beabadoobee
mirandacvrxl,4,A Lack of Understanding,The Vaccines
mirandacvrxl,5,Impacto,Enjambre
mirandacvrxl,6,Trying to Be Cool,Phoenix
mirandacvrxl,7,"Dear Maria, Count Me In",All Time Low
mirandacvrxl,8,Daft Pretty Boys,Bad Suns
mirandacvrxl,9,the way things go,beabadoobee
mirandacvrxl,10,Seth Cohen,Beach Weather
rafaawera,1,Two Faced,Linkin Park
rafaawera,3,Yours (feat. Bea Miller),Sueco
rafaawera,4,Glad I'm Not Alone,Victor Franco
rafaawera,5,Fake As Hell (with Avril Lavigne),All Time Low
rafaawera,6,Use Somebody / Every Breath You Take,ANALAGA
rafaawera,7,Saudade Da Minha Cama,Carol Biazin
rafaawera,8,HAPPY ENDING,Demi Lovato
rafaawera,9,Phonk-me,Jaloo
rafaawera,10,Prova,Mayra
noahsweetwine,1,Nice to meet you (feat. Central Cee),PinkPantheress
noahsweetwine,2,True romance,PinkPantheress
noahsweetwine,3,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé
noahsweetwine,4,Another life (feat. Rema),PinkPantheress
noahsweetwine,5,Boy's a liar Pt. 2,PinkPantheress
noahsweetwine,6,Bury me (feat. Kelela),PinkPantheress
noahsweetwine,7,Mosquito,PinkPantheress
noahsweetwine,8,The aisle,PinkPantheress
noahsweetwine,9,Blue,PinkPantheress
noahsweetwine,10,Capable of love,PinkPantheress
parkjamin,2,Sweet Dreams (feat. Miguel),j-hope
parkjamin,3,Haegeum,Agust D
parkjamin,5,LOST!,RM
parkjamin,6,FRI(END)S,V
parkjamin,9,I'll Be There,Jin
parkjamin,10,Wild Flower (with youjeen),RM
laraxsz,1,Before You I Just Forget,Fontaines D.C.
laraxsz,2,One Percent,Gorillaz
laraxsz,3,One Love,Justin Bieber
laraxsz,4,Your Mother Should Know - Remastered 2009,The Beatles
laraxsz,5,Souk Eye,Gorillaz
laraxsz,6,Rain on Tent (Loopable) Pt.11,Rain on Tent (Loopable)
laraxsz,7,"Hello, Goodbye - Remastered 2009",The Beatles
laraxsz,8,Please Mister Postman - Remastered 2009,The Beatles
laraxsz,9,Till There Was You - Remastered 2009,The Beatles
laraxsz,10,Saturnz Barz (feat. Popcaan),Gorillaz
Alarmando,1,Headphones On,Addison Rae
Alarmando,2,Green Light,Lorde
Alarmando,3,Homemade Dynamite,Lorde
Alarmando,4,Sober,Lorde
Alarmando,5,The Louvre,Lorde
Alarmando,6,Froot,Marina
Alarmando,7,Truly Dreams,Allie X
Alarmando,8,"Fear, Sex",Magdalena Bay
Alarmando,9,Are You Satisfied?,Marina
Alarmando,10,BUTTERFLY,Marina
celebr1tysk1n,1,Headphones On,Addison Rae
celebr1tysk1n,2,Garden of Eden,Lady Gaga
celebr1tysk1n,3,Vanish Into You,Lady Gaga
celebr1tysk1n,4,You Oughta Know - 2015 Remaster,Alanis Morissette
celebr1tysk1n,5,Take Me,Aly & AJ
celebr1tysk1n,6,Killah (feat. Gesaffelstein),Lady Gaga
celebr1tysk1n,7,Zombieboy,Lady Gaga
celebr1tysk1n,9,LoveDrug,Lady Gaga
celebr1tysk1n,10,Shadow of a Man,Lady Gaga
wathali,1,Não Enche,Caetano Veloso
wathali,2,Mantenha O Respeito,Planet Hemp
wathali,3,Common Loon,Xiu Xiu
wathali,4,You Don't Know Me,Caetano Veloso
wathali,5,Watermelon,John + Jane Q. Public
wathali,6,Mantenha O Respeito II,Marcelo D2
wathali,7,Ultraviolence,Lana Del Rey
wathali,8,Esquiva Da Esgrima,Criolo
wathali,9,Médio Versalico,DJ OLIVEIRA ORIGINAL
wathali,10,Shades of Cool,Lana Del Rey
ungfella,1,Drifter,Spectre
ungfella,2,Enhver til sitt,Burzum
ungfella,3,Futility,Yakui The Maid
ungfella,4,Radiostalking,Yakui The Maid
ungfella,5,Side Effects Of Mushroom Tea,Yakui The Maid
ungfella,6,"right here, in the realm of thought",abriction
ungfella,7,Sunlight On The Sea,abriction
ungfella,8,trail of time,abriction
ungfella,9,A Mushroom for You,Assassination
ungfella,10,Allfather Satan,Assassination
EnderBro1945,1,Smash Your Enemies,Hatebreed
EnderBro1945,2,Condemned,Dehumanized
EnderBro1945,3,Doomed to Die,Dehumanized
EnderBro1945,4,Drawn by Blood,Dehumanized
EnderBro1945,5,Fade into Obscurity,Dehumanized
EnderBro1945,6,Infinite Despair,Dehumanized
EnderBro1945,7,Kingdom of Cruelty,Dehumanized
EnderBro1945,8,Prophecies Foretold,Dehumanized
EnderBro1945,9,Solitary Demise,Dehumanized
EnderBro1945,10,Terminal Punishment,Dehumanized
AlexCnC1095,1,A Sickly Fruit Born Of Tragic Love,Amun
AlexCnC1095,2,Forevermore And Always,Amun
AlexCnC1095,3,Spectra And Obsession,Amun
AlexCnC1095,4,The Father's Foundation,Amun
AlexCnC1095,5,The Mother's Mark,Amun
AlexCnC1095,6,Watch For Ghosts,Amun
AlexCnC1095,7,ARTIFACTS,KEYGEN CHURCH
AlexCnC1095,8,E1M777,MASTER BOOT RECORD & DUBMOOD
AlexCnC1095,9,And Plague Flowers the Kaleidoscope,Ne Obliviscaris
AlexCnC1095,10,As Icicles Fall,Ne Obliviscaris
Radomus,1,SUPER!! ガチャ責め主義~!!!,EROGURO PHANTASMAGORE
Radomus,2,M O E S T R O C I T Y,EROGURO PHANTASMAGORE
Radomus,3,Fire on the Roof,Messa
Radomus,4,Degradation,Chikoi The Maid
Radomus,5,Nesting Doll,Flummox
Radomus,6,Hang 'Em Low (So the Rats Can Get 'Em),Mantar
Radomus,7,Possession Deepens,WITCHROT
Radomus,8,Throat Cutter,WITCHROT
Radomus,9,Snowlight Fantasy,Broken By The Scream
Radomus,10,フェニックス,Broken By The Scream
IGLASTE,1,Flesh for Fantasy,Billy Idol
IGLASTE,2,Heartwork,Carcass
IGLASTE,3,Underwater Love,Faith No More
IGLASTE,4,Bitch,Meredith Brooks
IGLASTE,5,Your Only Friend,Phuture
IGLASTE,6,Summer Son,Texas
IGLASTE,7,3AM Eternal - Live at the S.S.L.,The KLF
IGLASTE,8,Dreadlock Holiday,10cc
IGLASTE,9,In Da Club,50 Cent
IGLASTE,10,Compulsion,808 State
TheWrathofThor,1,King Ivory Tower,Rosetta
TheWrathofThor,2,Stigma,Ufomammut
TheWrathofThor,3,Satan,Ufomammut
TheWrathofThor,4,Carnal,Vader
TheWrathofThor,5,Fractal Light,Vader
TheWrathofThor,6,Red Passage,Vader
TheWrathofThor,7,Slaughterhouse,Chat Pile
TheWrathofThor,8,Herr Faust,"Mick Gordon, Fredrik Thordendal"
TheWrathofThor,9,Sarcophagus,Nile
TheWrathofThor,10,I Feel Nothing When You Cry,Thou
stampy1312,1,Rip This Hell,Midnight
stampy1312,2,Satanic Royalty,Midnight
stampy1312,3,Graves Of The Fathers,Cryptopsy
stampy1312,4,Be Quiet and Drive (Far Away),Deftones
stampy1312,5,Necromania,Midnight
stampy1312,6,Dechristianize,Vital Remains
stampy1312,7,Cyntefyns Fountain - Re-Mastered Version 2025,Absu
stampy1312,8,anything,Adrianne Lenker
stampy1312,9,Grave Wisdom,Bohren & der Club of Gore
stampy1312,10,Eternal War,Bolt Thrower
nerovesgo,1,F.T.S.,Jennie
nerovesgo,2,Damn Right (feat. CHILDISH GAMBINO & Kali Uchis),Jennie
nerovesgo,4,Filter,Jennie
nerovesgo,5,Handlebars (feat. Dua Lipa),Jennie
nerovesgo,6,Intro : JANE with FKJ,Jennie
nerovesgo,7,Seoul City,Jennie
nerovesgo,8,Start a War,Jennie
nerovesgo,9,twin,Jennie
nerovesgo,10,with the IE (way up),Jennie
Shirool,1,Ghost Love Score,Nightwish
Shirool,2,I'm Alive,Helloween
Shirool,3,Ghost River,Nightwish
Shirool,4,I Want My Tears Back,Nightwish
Shirool,5,Nemo,Nightwish
Shirool,6,Storytime,Nightwish
Shirool,7,Besties,"Black Country, New Road"
Shirool,8,For The Cold Country,"Black Country, New Road"
Shirool,9,Forever Howlong,"Black Country, New Road"
Shirool,10,Goodbye (Don’t Tell Me),"Black Country, New Road"
oughhhhh,1,Dunkelheit,Burzum
oughhhhh,2,Al Svartr (The Oath),Emperor
oughhhhh,3,Ye Entrancemperium,Emperor
oughhhhh,4,Chanson d'automne,Les Discrets
oughhhhh,5,Endtime,Katatonia
oughhhhh,6,Printemps émeraude,Alcest
oughhhhh,7,Il mare eterno nella mia anima,岩崎琢
oughhhhh,8,Pull Me Under,Dream Theater
oughhhhh,9,Towards the Pantheon,Emperor
oughhhhh,10,Naissance,Feigur
Kumorto,1,Psychoboost feat danny brown,Jane Remover
Kumorto,2,Dancing with your eyes closed,Jane Remover
Kumorto,3,Blood Splattered Satisfaction - Demo 2006,Waking the Cadaver
Kumorto,4,An Equinox Of Fathomless Disheartenment,Absu
Kumorto,5,Heretics,ACxDC
Kumorto,6,"Cries of Pleasure, Heavenly Pain",Gulch
Kumorto,7,Self-Inflicted Mental Terror,Gulch
Kumorto,8,JRJRJR,Jane Remover
Kumorto,9,Flashpoint Heretic (Flame Thrown),Revenge
Kumorto,10,Morbid Scream,Absu
Yhvgarbage500,1,No Time For Tomorrow,Century
Yhvgarbage500,2,Possessed By The Night,Century
Yhvgarbage500,3,Sacrifice,Century
Yhvgarbage500,4,Sorceress,Century
Yhvgarbage500,5,Children Of The Past,Century
Yhvgarbage500,6,Fallen Hero,Century
Yhvgarbage500,7,Fly away,Century
Yhvgarbage500,8,Necromancer,Century
Yhvgarbage500,9,Sign Of The Storm,Century
Yhvgarbage500,10,The Chains Of Hell,Century
Michael_Jordy,1,Elite,Deftones
Michael_Jordy,2,Sweet Leaf,Zakk Sabbath
Michael_Jordy,3,Rust,Black Label Society
Michael_Jordy,4,Fairies Wear Boots,Zakk Sabbath
Michael_Jordy,5,Iron Man,Zakk Sabbath
Michael_Jordy,6,N.I.B.,Zakk Sabbath
Michael_Jordy,7,The Wizard,Zakk Sabbath
Michael_Jordy,8,Into The Void,Zakk Sabbath
Michael_Jordy,9,Love Reign Down,Black Label Society
Michael_Jordy,10,Solitude,Zakk Sabbath
Docktorsex,1,Hunter,Jonah Quizz
Docktorsex,2,On Broken Wings (Curse of a Vampire),Jonah Quizz
Docktorsex,3,The Fatal Wounding Gaze,Tales of Medusa
Docktorsex,4,Devotion: The First Vision,Tales of Medusa
Docktorsex,5,Through The Shades Of The Falling Night,Tales of Medusa
Docktorsex,6,Battering Ram,Battle Ram
Docktorsex,7,Burning Lives,Battle Ram
Docktorsex,8,Smash The Gates,Battle Ram
Docktorsex,9,Onward Into Battle,DoomSword
Docktorsex,10,Shores of Vinland,DoomSword
Coblynau,1,Honour and Blood,Tank
Coblynau,2,Sentinel At The Spire,demon bitch
Coblynau,3,Gorgon,Angel Witch
Coblynau,4,Beyond the Pillars,demon bitch
Coblynau,5,Devil Love,demon bitch
Coblynau,6,Into the Archway,demon bitch
Coblynau,7,Master of the Games,demon bitch
Coblynau,8,Not of the Cruciform,demon bitch
Coblynau,9,Protector and the Horse,demon bitch
Coblynau,10,Soldiers of Obscurity,demon bitch
sulkybabyy,1,Lying from You,Linkin Park
sulkybabyy,2,Pine,Basement
sulkybabyy,3,She's in Parties,Bauhaus
sulkybabyy,4,The Passion of Lovers,Bauhaus
sulkybabyy,5,Send the Pain Below,Chevelle
sulkybabyy,6,Hyper Vigilance,Drain
sulkybabyy,7,Waiting Room,Fugazi
sulkybabyy,8,MG1,Machine Girl
sulkybabyy,9,In Circles - Remastered,Sunny Day Real Estate
sulkybabyy,10,Pillars,Sunny Day Real Estate
Abhartach,1,Not One Truth,Hatebreed
Abhartach,2,Puritan,Hatebreed
Abhartach,3,Severed,Hatebreed
Abhartach,4,Smash Your Enemies,Hatebreed
Abhartach,5,Ruthless Inhumanity,Internal Bleeding
Abhartach,6,Carnal Pleasure Of Abnormal Derengement,Abnormal Inhumane
Abhartach,7,Creatin Of Abysmal Authority,Abnormal Inhumane
Abhartach,8,Defiance of Species,Abnormal Inhumane
Abhartach,9,Final Chapter Of Inhumanity (Instrumental),Abnormal Inhumane
Abhartach,10,Humanization Mechanized,Abnormal Inhumane
batbatbatbatbat,1,Kids with Guns,Gorillaz
batbatbatbatbat,2,Dirty Harry,Gorillaz
batbatbatbatbat,3,Every Planet We Reach Is Dead,Gorillaz
batbatbatbatbat,4,Intro,Gorillaz
batbatbatbatbat,5,Last Living Souls,Gorillaz
batbatbatbatbat,6,O Green World,Gorillaz
batbatbatbatbat,7,Dead on Arrival,Fall Out Boy
batbatbatbatbat,8,Demon Days,Gorillaz
batbatbatbatbat,9,El Mañana,Gorillaz
batbatbatbatbat,10,Feel Good Inc.,Gorillaz
NewClearAge,1,Addicted,Deathpile
NewClearAge,2,All You'll Ever Get,Deathpile
NewClearAge,3,Genesis,Deathpile
NewClearAge,4,Kenworth,Deathpile
NewClearAge,5,Known Victims,Deathpile
NewClearAge,6,Shrine,Deathpile
NewClearAge,7,The First Whore,Deathpile
NewClearAge,8,They Were So Close,Deathpile
NewClearAge,9,You Will Never Know,Deathpile
